theme,model,sample_idx,chunk_idx,n_notes,ctr,chord_match_per_time,ctr_first_beat,scale_match,scale_match_per_time,note_density,pitch_entropy,ngram_3_overlap,ngram_4_overlap,ngram_5_overlap
Tricrotism_II,cmt,0,0,51,0.372549,0.403692,0.500000,0.725490,0.737118,6.375000,2.444281,0.000000,0.000000,0.000000
Tricrotism_II,cmt,0,1,51,0.215686,0.176654,0.250000,0.647059,0.614882,6.375000,2.525148,0.065217,0.000000,0.000000
Tricrotism_II,cmt,0,2,46,0.369565,0.453600,0.500000,0.413043,0.474409,5.750000,3.138636,0.073171,0.000000,0.000000
Tricrotism_II,cmt,1,0,54,0.500000,0.563461,0.750000,0.814815,0.818542,6.750000,1.962406,0.050000,0.000000,0.000000
Tricrotism_II,cmt,1,1,46,0.326087,0.271053,0.333333,0.673913,0.567886,5.750000,2.434146,0.000000,0.000000,0.000000
Tricrotism_II,cmt,1,2,46,0.456522,0.445876,0.500000,0.500000,0.327223,5.750000,2.768994,0.050000,0.000000,0.000000
Tricrotism_II,mingus,0,0,35,0.428571,0.255540,0.333333,0.600000,0.420270,4.375000,3.349835,0.032258,0.000000,0.000000
Tricrotism_II,mingus,0,1,27,0.296296,0.306772,0.500000,0.629630,0.697655,3.375000,3.253801,0.000000,0.000000,0.000000
Tricrotism_II,mingus,1,0,33,0.393939,0.435175,0.000000,0.727273,0.818456,4.125000,3.035889,0.000000,0.000000,0.000000
Tricrotism_II,mingus,1,1,35,0.200000,0.153055,0.000000,0.514286,0.459016,4.375000,3.315456,0.031250,0.000000,0.000000
Tricrotism_II,bebopnet,0,0,82,0.390244,0.392370,0.625000,0.609756,0.594968,10.250000,3.388744,0.194444,0.144737,0.129870
Tricrotism_II,bebopnet,0,1,102,0.303922,0.296567,0.000000,0.588235,0.607963,12.750000,3.438694,0.056180,0.000000,0.000000
Tricrotism_II,bebopnet,1,0,82,0.390244,0.392370,0.625000,0.609756,0.594968,10.250000,3.388744,0.194444,0.144737,0.129870
Tricrotism_II,bebopnet,1,1,114,0.175439,0.168326,0.500000,0.552632,0.584605,14.250000,3.497834,0.057692,0.000000,0.000000
WayBackHome_III,cmt,0,0,37,0.486486,0.734001,1.000000,0.945946,0.977859,4.625000,2.220611,0.058824,0.000000,0.000000
WayBackHome_III,cmt,0,1,38,0.605263,0.506107,0.000000,1.000000,1.000000,4.750000,2.225960,0.058824,0.000000,0.000000
WayBackHome_III,cmt,0,2,38,0.368421,0.356103,0.000000,0.973684,0.890258,4.750000,2.474241,0.000000,0.000000,0.000000
WayBackHome_III,cmt,1,0,41,0.365854,0.368723,0.666667,0.804878,0.841894,5.125000,2.884770,0.000000,0.000000,0.000000
WayBackHome_III,cmt,1,1,24,0.625000,0.744988,1.000000,0.791667,0.921679,3.000000,2.636175,0.095238,0.050000,0.000000
WayBackHome_III,cmt,1,2,21,0.809524,0.574788,0.000000,1.000000,1.000000,2.625000,2.135933,0.055556,0.000000,0.000000
WayBackHome_III,mingus,0,0,39,0.384615,0.378053,0.000000,0.769231,0.732477,4.875000,2.982491,0.055556,0.000000,0.000000
WayBackHome_III,mingus,0,1,25,0.240000,0.221307,1.000000,0.640000,0.491024,3.125000,3.353270,0.000000,0.000000,0.000000
WayBackHome_III,mingus,1,0,30,0.366667,0.438458,0.500000,0.800000,0.722175,3.750000,3.127421,0.000000,0.000000,0.000000
WayBackHome_III,mingus,1,1,21,0.190476,0.283718,,0.571429,0.629567,2.625000,3.136864,0.000000,0.000000,0.000000
WayBackHome_III,bebopnet,0,0,107,0.289720,0.336518,0.400000,0.682243,0.762739,13.375000,3.477581,0.090909,0.048544,0.009804
WayBackHome_III,bebopnet,0,1,125,0.208000,0.175369,0.000000,0.496000,0.432033,15.625000,3.496531,0.000000,0.000000,0.000000
WayBackHome_III,bebopnet,1,0,116,0.293103,0.371879,0.500000,0.620690,0.714286,14.500000,3.433769,0.068627,0.027523,0.009009
WayBackHome_III,bebopnet,1,1,132,0.196970,0.178395,0.000000,0.537879,0.528728,16.500000,3.396319,0.033333,0.000000,0.000000
Why Was I Born_I,cmt,0,0,41,0.268293,0.367771,0.000000,0.951220,0.982976,5.125000,2.137720,0.142857,0.121212,0.028571
Why Was I Born_I,cmt,0,1,36,0.583333,0.587556,0.500000,0.888889,0.902222,4.500000,2.706510,0.032258,0.000000,0.000000
Why Was I Born_I,cmt,0,2,42,0.452381,0.410681,0.000000,0.976190,0.931437,5.250000,2.348540,0.088235,0.027778,0.000000
Why Was I Born_I,cmt,0,3,16,0.437500,0.389394,0.333333,0.812500,0.778788,2.000000,2.139098,0.000000,0.000000,0.000000
Why Was I Born_I,cmt,1,0,53,0.339623,0.355164,0.333333,0.924528,0.929354,6.625000,2.175510,0.063830,0.000000,0.000000
Why Was I Born_I,cmt,1,1,22,0.454545,0.351948,0.400000,0.954545,0.980779,2.750000,2.497556,0.105263,0.055556,0.000000
Why Was I Born_I,cmt,1,2,54,0.351852,0.322955,0.500000,0.907407,0.929354,6.750000,2.283141,0.020833,0.000000,0.000000
Why Was I Born_I,cmt,1,3,3,0.666667,0.669725,,0.666667,0.669725,0.375000,1.584963,,,
Why Was I Born_I,mingus,0,0,35,0.314286,0.301347,,0.657143,0.740881,4.375000,3.202828,0.000000,0.000000,0.000000
Why Was I Born_I,mingus,0,1,19,0.526316,0.601599,1.000000,0.789474,0.819561,2.375000,3.010571,0.000000,0.000000,0.000000
Why Was I Born_I,mingus,1,0,24,0.458333,0.495464,0.500000,0.833333,0.823551,3.000000,2.772055,0.000000,0.000000,0.000000
Why Was I Born_I,mingus,1,1,19,0.368421,0.528473,1.000000,0.789474,0.817667,2.375000,2.925853,0.000000,0.000000,0.000000
Why Was I Born_I,bebopnet,0,0,29,0.413793,0.393921,1.000000,0.689655,0.750310,3.625000,2.934725,0.000000,0.000000,0.000000
Why Was I Born_I,bebopnet,0,1,91,0.340659,0.330868,0.000000,0.714286,0.740138,11.375000,3.396493,0.025641,0.000000,0.000000
Why Was I Born_I,bebopnet,1,0,66,0.409091,0.406494,0.000000,0.636364,0.656683,8.250000,3.417120,0.000000,0.000000,0.000000
Why Was I Born_I,bebopnet,1,1,173,0.381503,0.384701,0.333333,0.630058,0.630224,21.625000,3.438085,0.031008,0.006211,0.000000
WoodyNYou_IV_Part-2,cmt,0,0,42,0.476190,0.478911,0.666667,0.666667,0.675997,5.250000,2.796848,0.025641,0.000000,0.000000
WoodyNYou_IV_Part-2,cmt,0,1,37,0.783784,0.822635,0.250000,0.918919,0.937983,4.625000,2.452697,0.000000,0.000000,0.000000
WoodyNYou_IV_Part-2,cmt,0,2,42,0.595238,0.605445,0.666667,0.738095,0.760736,5.250000,2.766206,0.025641,0.000000,0.000000
WoodyNYou_IV_Part-2,cmt,1,0,14,0.357143,0.722727,0.000000,0.642857,0.814646,1.750000,2.645593,0.000000,0.000000,0.000000
WoodyNYou_IV_Part-2,cmt,1,1,37,0.648649,0.570555,0.500000,0.918919,0.831635,4.625000,2.322027,0.000000,0.000000,0.000000
WoodyNYou_IV_Part-2,cmt,1,2,25,0.480000,0.443603,0.500000,0.760000,0.694928,3.125000,2.804889,0.000000,0.000000,0.000000
WoodyNYou_IV_Part-2,mingus,0,0,33,0.424242,0.356434,0.000000,0.666667,0.585865,4.125000,3.085934,0.000000,0.000000,0.000000
WoodyNYou_IV_Part-2,mingus,0,1,29,0.275862,0.389601,,0.551724,0.593068,3.625000,3.365422,0.000000,0.000000,0.000000
WoodyNYou_IV_Part-2,mingus,1,0,25,0.360000,0.341792,0.000000,0.640000,0.588814,3.125000,3.204889,0.000000,0.000000,0.000000
WoodyNYou_IV_Part-2,mingus,1,1,21,0.238095,0.272727,0.000000,0.571429,0.648595,2.625000,3.177566,0.000000,0.000000,0.000000
WoodyNYou_IV_Part-2,bebopnet,0,0,64,0.375000,0.454664,0.666667,0.656250,0.727332,8.000000,3.426808,0.192982,0.135593,0.101695
WoodyNYou_IV_Part-2,bebopnet,0,1,106,0.349057,0.372065,0.500000,0.660377,0.673445,13.250000,3.480351,0.000000,0.000000,0.000000
WoodyNYou_IV_Part-2,bebopnet,1,0,46,0.326087,0.315197,0.000000,0.673913,0.679293,5.750000,3.256591,0.275000,0.190476,0.146341
WoodyNYou_IV_Part-2,bebopnet,1,1,148,0.331081,0.309828,0.333333,0.635135,0.618034,18.500000,3.509568,0.015873,0.000000,0.000000
WoodyNYou_V,cmt,0,0,42,0.476190,0.478911,0.666667,0.666667,0.675997,5.250000,2.796848,0.025641,0.000000,0.000000
WoodyNYou_V,cmt,0,1,37,0.783784,0.822635,0.250000,0.918919,0.937983,4.625000,2.452697,0.000000,0.000000,0.000000
WoodyNYou_V,cmt,0,2,42,0.595238,0.605445,0.666667,0.738095,0.760736,5.250000,2.766206,0.025641,0.000000,0.000000
WoodyNYou_V,cmt,1,0,14,0.357143,0.722727,0.000000,0.642857,0.814646,1.750000,2.645593,0.000000,0.000000,0.000000
WoodyNYou_V,cmt,1,1,37,0.648649,0.570555,0.500000,0.918919,0.831635,4.625000,2.322027,0.000000,0.000000,0.000000
WoodyNYou_V,cmt,1,2,25,0.480000,0.443603,0.500000,0.760000,0.694928,3.125000,2.804889,0.000000,0.000000,0.000000
WoodyNYou_V,mingus,0,0,33,0.424242,0.356434,0.000000,0.666667,0.585865,4.125000,3.085934,0.000000,0.000000,0.000000
WoodyNYou_V,mingus,0,1,29,0.275862,0.389601,,0.551724,0.593068,3.625000,3.365422,0.000000,0.000000,0.000000
WoodyNYou_V,mingus,1,0,25,0.360000,0.341792,0.000000,0.640000,0.588814,3.125000,3.204889,0.000000,0.000000,0.000000
WoodyNYou_V,mingus,1,1,21,0.238095,0.272727,0.000000,0.571429,0.648595,2.625000,3.177566,0.000000,0.000000,0.000000
WoodyNYou_V,bebopnet,0,0,64,0.375000,0.454664,0.666667,0.656250,0.727332,8.000000,3.426808,0.192982,0.135593,0.101695
WoodyNYou_V,bebopnet,0,1,122,0.344262,0.353464,0.500000,0.614754,0.614631,15.250000,3.392990,0.019417,0.008772,0.000000
WoodyNYou_V,bebopnet,1,0,46,0.326087,0.315197,0.000000,0.673913,0.679293,5.750000,3.256591,0.275000,0.190476,0.146341
WoodyNYou_V,bebopnet,1,1,148,0.331081,0.309828,0.333333,0.635135,0.618034,18.500000,3.509568,0.015873,0.000000,0.000000
Work Song C_I,cmt,0,0,44,0.340909,0.233316,0.250000,0.568182,0.524100,5.500000,2.994762,0.025000,0.000000,0.000000
Work Song C_I,cmt,0,1,40,0.200000,0.249318,0.000000,0.450000,0.449536,5.000000,2.769931,0.027778,0.000000,0.000000
Work Song C_I,cmt,1,0,37,0.378378,0.296673,0.666667,0.567568,0.449168,4.625000,3.103686,0.121212,0.060606,0.031250
Work Song C_I,cmt,1,1,39,0.256410,0.178676,0.500000,0.435897,0.304041,4.875000,1.675228,0.185185,0.096774,0.031250
Work Song C_I,mingus,0,0,39,0.358974,0.239322,0.250000,0.589744,0.509039,4.875000,3.140563,0.055556,0.000000,0.000000
Work Song C_I,mingus,1,0,27,0.296296,0.301657,1.000000,0.629630,0.605174,3.375000,2.856327,0.125000,0.000000,0.000000
Work Song C_I,bebopnet,0,0,67,0.238806,0.229139,0.333333,0.626866,0.608389,8.375000,3.455880,0.016393,0.000000,0.000000
Work Song C_I,bebopnet,1,0,121,0.355372,0.326238,0.500000,0.553719,0.529153,15.125000,3.470714,0.041667,0.017857,0.000000
chicken_I,cmt,0,0,49,0.469388,0.513643,0.000000,0.755102,0.783923,6.125000,3.049652,0.000000,0.000000,0.000000
chicken_I,cmt,0,1,57,0.421053,0.420316,0.500000,0.771930,0.789663,7.125000,2.660552,0.056604,0.000000,0.000000
chicken_I,cmt,1,0,42,0.571429,0.541738,1.000000,0.857143,0.833049,5.250000,3.077577,0.025641,0.000000,0.000000
chicken_I,cmt,1,1,42,0.428571,0.521361,0.000000,0.690476,0.767801,5.250000,2.834623,0.000000,0.000000,0.000000
chicken_I,mingus,0,0,45,0.422222,0.399611,0.250000,0.711111,0.643514,5.625000,3.506114,0.000000,0.000000,0.000000
chicken_I,mingus,1,0,28,0.464286,0.633701,0.000000,0.642857,0.747416,3.500000,3.267376,0.000000,0.000000,0.000000
chicken_I,bebopnet,0,0,69,0.260870,0.244888,1.000000,0.623188,0.607422,8.625000,3.467818,0.047619,0.030769,0.015625
chicken_I,bebopnet,1,0,128,0.343750,0.346682,0.333333,0.625000,0.653993,16.000000,3.509345,0.064815,0.016393,0.008130
feellike_I,cmt,0,0,37,0.459459,0.563902,1.000000,0.621622,0.771954,4.625000,2.318471,0.066667,0.000000,0.000000
feellike_I,cmt,0,1,36,0.611111,0.605913,1.000000,0.750000,0.713450,4.500000,2.846349,0.000000,0.000000,0.000000
feellike_I,cmt,1,0,28,0.535714,0.337139,,0.678571,0.383761,3.500000,2.567031,0.000000,0.000000,0.000000
feellike_I,cmt,1,1,26,0.576923,0.365252,1.000000,0.769231,0.878170,3.250000,2.426616,0.045455,0.000000,0.000000
feellike_I,mingus,0,0,40,0.350000,0.297180,0.000000,0.475000,0.456306,5.000000,3.198536,0.000000,0.000000,0.000000
feellike_I,mingus,1,0,28,0.250000,0.271679,0.000000,0.464286,0.428386,3.500000,3.124519,0.000000,0.000000,0.000000
feellike_I,bebopnet,0,0,36,0.166667,0.203840,0.200000,0.333333,0.322268,4.500000,2.470670,0.083333,0.041667,0.000000
feellike_I,bebopnet,0,1,118,0.347458,0.401521,1.000000,0.601695,0.657689,14.750000,3.461217,0.067308,0.017544,0.000000
feellike_I,bebopnet,1,0,82,0.280488,0.211773,0.333333,0.451220,0.353510,10.250000,3.183993,0.030769,0.014286,0.000000
feellike_I,bebopnet,1,1,151,0.291391,0.285986,0.500000,0.589404,0.604263,18.875000,3.504383,0.015038,0.000000,0.000000
ghana_II,cmt,0,0,16,0.875000,0.875850,0.666667,1.000000,1.000000,2.000000,1.796180,0.076923,0.000000,0.000000
ghana_II,cmt,0,1,40,0.225000,0.178234,0.333333,0.775000,0.593843,5.000000,2.166430,0.090909,0.000000,0.000000
ghana_II,cmt,0,2,39,0.717949,0.725936,0.750000,0.769231,0.814171,4.875000,2.151546,0.033333,0.000000,0.000000
ghana_II,cmt,0,3,32,0.531250,0.459924,0.500000,0.843750,0.919575,4.000000,2.841331,0.035714,0.000000,0.000000
ghana_II,cmt,0,4,27,0.333333,0.179657,0.250000,0.518519,0.308633,3.375000,2.922149,0.041667,0.000000,0.000000
ghana_II,cmt,0,5,35,0.342857,0.276275,0.400000,0.457143,0.349446,4.375000,2.439141,0.000000,0.000000,0.000000
ghana_II,cmt,1,0,4,1.000000,1.000000,1.000000,1.000000,1.000000,0.500000,1.000000,1.000000,,
ghana_II,cmt,1,1,17,0.000000,0.000000,0.000000,0.705882,0.881130,2.125000,1.086313,0.142857,0.000000,0.000000
ghana_II,cmt,1,2,29,0.793103,0.723156,0.666667,0.896552,0.884100,3.625000,1.130738,0.066667,0.000000,0.000000
ghana_II,cmt,1,3,26,0.653846,0.621960,1.000000,0.961538,0.973471,3.250000,2.641756,0.043478,0.000000,0.000000
ghana_II,cmt,1,4,22,0.000000,0.000000,0.000000,0.272727,0.320314,2.750000,2.612650,0.052632,0.000000,0.000000
ghana_II,cmt,1,5,28,0.285714,0.191421,0.750000,0.678571,0.609720,3.500000,2.592497,0.040000,0.000000,0.000000
ghana_II,mingus,0,0,33,0.333333,0.360007,0.500000,0.666667,0.657830,4.125000,3.100789,0.000000,0.000000,0.000000
ghana_II,mingus,0,1,25,0.280000,0.274117,0.000000,0.680000,0.532951,3.125000,3.163074,0.000000,0.000000,0.000000
ghana_II,mingus,0,2,31,0.354839,0.371978,1.000000,0.645161,0.665492,3.875000,3.280832,0.000000,0.000000,0.000000
ghana_II,mingus,0,3,21,0.380952,0.565929,1.000000,0.571429,0.709131,2.625000,3.427333,0.000000,0.000000,0.000000
ghana_II,mingus,1,0,28,0.392857,0.296070,0.000000,0.678571,0.598600,3.500000,3.195947,0.000000,0.000000,0.000000
ghana_II,mingus,1,1,36,0.305556,0.275139,0.000000,0.611111,0.670613,4.500000,3.328795,0.000000,0.000000,0.000000
ghana_II,mingus,1,2,23,0.434783,0.518019,,0.652174,0.672727,2.875000,3.240528,0.000000,0.000000,0.000000
ghana_II,mingus,1,3,33,0.484848,0.547311,,0.696970,0.731830,4.125000,3.230021,0.040000,0.000000,0.000000
ghana_II,bebopnet,0,0,40,0.425000,0.435745,0.400000,0.650000,0.647682,5.000000,3.377167,0.000000,0.000000,0.000000
ghana_II,bebopnet,0,1,36,0.472222,0.461803,0.000000,0.666667,0.632353,4.500000,2.909256,0.500000,0.433333,0.366667
ghana_II,bebopnet,0,2,132,0.348485,0.410370,0.666667,0.628788,0.668810,16.500000,3.530834,0.040000,0.007812,0.000000
ghana_II,bebopnet,0,3,113,0.300885,0.290944,0.000000,0.522124,0.528989,14.125000,3.476562,0.048077,0.000000,0.000000
ghana_II,bebopnet,0,4,114,0.263158,0.279907,0.000000,0.552632,0.574533,14.250000,3.499241,0.009804,0.000000,0.000000
ghana_II,bebopnet,1,0,40,0.425000,0.435745,0.400000,0.650000,0.647682,5.000000,3.377167,0.000000,0.000000,0.000000
ghana_II,bebopnet,1,1,37,0.459459,0.452013,0.000000,0.648649,0.636031,4.625000,2.958529,0.483871,0.419355,0.354839
ghana_II,bebopnet,1,2,126,0.317460,0.300604,0.333333,0.571429,0.606237,15.750000,3.533791,0.037383,0.000000,0.000000
ghana_II,bebopnet,1,3,155,0.277419,0.264273,0.500000,0.503226,0.471900,19.375000,3.448474,0.022222,0.000000,0.000000
ghana_II,bebopnet,1,4,118,0.296610,0.310004,0.333333,0.610169,0.580081,14.750000,3.554272,0.019608,0.000000,0.000000
isthereaplaceforus_I,cmt,0,0,44,0.227273,0.174536,0.000000,0.272727,0.195334,5.500000,2.052900,0.058824,0.000000,0.000000
isthereaplaceforus_I,cmt,0,1,34,0.676471,0.555556,0.600000,0.823529,0.691246,4.250000,2.530531,0.037037,0.000000,0.000000
isthereaplaceforus_I,cmt,0,2,34,0.647059,0.653118,0.666667,0.647059,0.653118,4.250000,1.625707,0.000000,0.000000,0.000000
isthereaplaceforus_I,cmt,0,3,32,0.375000,0.238502,0.000000,0.937500,0.776150,4.000000,2.799300,0.038462,0.000000,0.000000
isthereaplaceforus_I,cmt,1,0,16,0.187500,0.330165,0.500000,0.375000,0.467984,2.000000,2.224602,0.000000,0.000000,0.000000
isthereaplaceforus_I,cmt,1,1,36,0.361111,0.333800,0.000000,0.611111,0.581585,4.500000,2.257895,0.000000,0.000000,0.000000
isthereaplaceforus_I,cmt,1,2,22,0.136364,0.130955,0.200000,0.272727,0.261911,2.750000,2.845351,0.000000,0.000000,0.000000
isthereaplaceforus_I,cmt,1,3,37,0.486486,0.432170,0.666667,0.945946,0.940606,4.625000,2.500138,0.029412,0.000000,0.000000
isthereaplaceforus_I,mingus,0,0,34,0.382353,0.408098,0.000000,0.588235,0.575809,4.250000,3.240581,0.064516,0.000000,0.000000
isthereaplaceforus_I,mingus,0,1,23,0.304348,0.330152,,0.565217,0.657868,2.875000,3.029452,0.050000,0.000000,0.000000
isthereaplaceforus_I,mingus,1,0,22,0.454545,0.435331,1.000000,0.681818,0.605678,2.750000,2.858555,0.000000,0.000000,0.000000
isthereaplaceforus_I,mingus,1,1,22,0.272727,0.418182,0.333333,0.500000,0.485978,2.750000,3.299896,0.000000,0.000000,0.000000
isthereaplaceforus_I,bebopnet,0,0,126,0.365079,0.455217,0.333333,0.587302,0.630471,15.750000,3.519295,0.042735,0.016529,0.000000
isthereaplaceforus_I,bebopnet,0,1,138,0.311594,0.299312,0.500000,0.536232,0.529358,17.250000,3.299312,0.031250,0.000000,0.000000
isthereaplaceforus_I,bebopnet,1,0,155,0.419355,0.424602,0.333333,0.677419,0.692276,19.375000,3.503586,0.037879,0.020134,0.006667
isthereaplaceforus_I,bebopnet,1,1,114,0.289474,0.302335,0.000000,0.587719,0.614770,14.250000,3.456022,0.009804,0.000000,0.000000
lyresto_I,cmt,0,0,37,0.459459,0.434555,0.250000,0.756757,0.818132,4.625000,2.688450,0.000000,0.000000,0.000000
lyresto_I,cmt,0,1,41,0.195122,0.153792,0.500000,0.463415,0.358965,5.125000,2.892249,0.081081,0.027027,0.000000
lyresto_I,cmt,0,2,36,0.444444,0.495975,0.666667,0.638889,0.647884,4.500000,3.043666,0.000000,0.000000,0.000000
lyresto_I,cmt,0,3,47,0.531915,0.559501,0.750000,0.851064,0.861477,5.875000,2.718073,0.000000,0.000000,0.000000
lyresto_I,cmt,1,0,21,0.523810,0.500136,0.500000,0.714286,0.909785,2.625000,2.908448,0.055556,0.000000,0.000000
lyresto_I,cmt,1,1,32,0.250000,0.351515,0.000000,0.406250,0.537879,4.000000,2.840826,0.035714,0.000000,0.000000
lyresto_I,cmt,1,2,19,0.473684,0.575048,0.000000,0.684211,0.698842,2.375000,2.755058,0.000000,0.000000,0.000000
lyresto_I,cmt,1,3,45,0.444444,0.491252,0.400000,0.688889,0.699387,5.625000,2.702127,0.073171,0.000000,0.000000
lyresto_I,mingus,0,0,33,0.303030,0.242800,0.000000,0.636364,0.606332,4.125000,3.472446,0.000000,0.000000,0.000000
lyresto_I,mingus,0,1,22,0.363636,0.469182,0.333333,0.454545,0.509542,2.750000,3.010600,0.000000,0.000000,0.000000
lyresto_I,mingus,1,0,38,0.605263,0.561334,,0.815789,0.806987,4.750000,3.099884,0.000000,0.000000,0.000000
lyresto_I,mingus,1,1,37,0.297297,0.354839,,0.459459,0.467742,4.625000,3.455565,0.000000,0.000000,0.000000
lyresto_I,bebopnet,0,0,57,0.315789,0.343893,0.333333,0.578947,0.645686,7.125000,3.421957,0.037736,0.000000,0.000000
lyresto_I,bebopnet,0,1,146,0.335616,0.347461,0.000000,0.582192,0.576986,18.250000,3.529966,0.015152,0.000000,0.000000
lyresto_I,bebopnet,1,0,105,0.342857,0.475649,0.500000,0.580952,0.652295,13.125000,3.525626,0.010309,0.000000,0.000000
lyresto_I,bebopnet,1,1,134,0.320896,0.311545,0.000000,0.529851,0.522911,16.750000,3.486989,0.041667,0.000000,0.000000
nighttrain_I,cmt,0,0,39,0.076923,0.078273,0.000000,0.897436,0.895636,4.875000,1.497679,0.038462,0.000000,0.000000
nighttrain_I,cmt,0,1,38,0.552632,0.591371,0.333333,0.894737,0.936772,4.750000,2.362621,0.028571,0.000000,0.000000
nighttrain_I,cmt,0,2,40,0.450000,0.552064,0.666667,0.800000,0.885744,5.000000,2.648815,0.028571,0.000000,0.000000
nighttrain_I,cmt,0,3,47,0.404255,0.406853,0.666667,0.702128,0.814189,5.875000,3.187389,0.093023,0.023256,0.000000
nighttrain_I,cmt,0,4,37,0.540541,0.541636,0.666667,0.783784,0.784083,4.625000,2.698809,0.121212,0.000000,0.000000
nighttrain_I,cmt,1,0,35,0.200000,0.134345,0.000000,0.914286,0.938449,4.375000,1.406318,0.000000,0.000000,0.000000
nighttrain_I,cmt,1,1,17,0.529412,0.300953,,0.705882,0.747750,2.125000,2.793345,0.076923,0.000000,0.000000
nighttrain_I,cmt,1,2,29,0.517241,0.559780,0.000000,0.689655,0.716358,3.625000,2.870890,0.000000,0.000000,0.000000
nighttrain_I,cmt,1,3,38,0.473684,0.472077,0.333333,0.894737,0.919939,4.750000,2.752963,0.000000,0.000000,0.000000
nighttrain_I,cmt,1,4,15,0.266667,0.265455,0.333333,0.933333,0.932727,1.875000,2.040224,0.000000,0.000000,0.000000
nighttrain_I,mingus,0,0,38,0.263158,0.258358,0.000000,0.684211,0.725953,4.750000,3.313038,0.000000,0.000000,0.000000
nighttrain_I,mingus,0,1,28,0.392857,0.395508,,0.678571,0.641534,3.500000,3.199514,0.000000,0.000000,0.000000
nighttrain_I,mingus,0,2,23,0.347826,0.366850,,0.826087,0.775178,2.875000,3.186393,0.000000,0.000000,0.000000
nighttrain_I,mingus,1,0,26,0.384615,0.307950,,0.692308,0.738410,3.250000,3.100069,0.043478,0.000000,0.000000
nighttrain_I,mingus,1,1,28,0.428571,0.490095,,0.535714,0.562893,3.500000,3.194453,0.000000,0.000000,0.000000
nighttrain_I,mingus,1,2,31,0.322581,0.325243,0.000000,0.612903,0.648307,3.875000,3.106318,0.000000,0.000000,0.000000
nighttrain_I,bebopnet,0,0,75,0.706667,0.747880,1.000000,0.800000,0.829203,9.375000,2.035928,0.083333,0.000000,0.000000
nighttrain_I,bebopnet,0,1,53,0.452830,0.507799,,0.698113,0.737604,6.625000,3.371131,0.000000,0.000000,0.000000
nighttrain_I,bebopnet,0,2,66,0.378788,0.357820,0.000000,0.621212,0.631385,8.250000,3.458905,0.000000,0.000000,0.000000
nighttrain_I,bebopnet,0,3,100,0.270000,0.297633,0.000000,0.600000,0.636382,12.500000,3.526282,0.010989,0.000000,0.000000
nighttrain_I,bebopnet,1,0,75,0.706667,0.747880,1.000000,0.800000,0.829203,9.375000,2.035928,0.083333,0.000000,0.000000
nighttrain_I,bebopnet,1,1,172,0.372093,0.411281,0.750000,0.587209,0.609996,21.500000,3.527719,0.007092,0.000000,0.000000
nighttrain_I,bebopnet,1,2,158,0.310127,0.306741,0.750000,0.556962,0.547068,19.750000,3.457096,0.015152,0.000000,0.000000
nighttrain_I,bebopnet,1,3,147,0.265306,0.257118,0.250000,0.496599,0.471419,18.375000,3.429906,0.031250,0.000000,0.000000
stlouisblues_I,cmt,0,0,30,0.800000,0.750320,0.800000,0.866667,0.812527,3.750000,1.340439,0.055556,0.000000,0.000000
